cluster
9
8
2
100
6
89
100
4
82
65
4
21
15
78
70
14
4
4
78
21
1
100
6
5
2
14
4
89
4
7
4
5
1
80
100
50
8
6
78
89
100
5
99
73
5
4
80
4
4
4
6
4
21
21
4
56
88
100
100
4
82
89
2
4
1
7
4
100
88
89
31
21
53
7
7
6
78
100
5
1
78
27
4
31
4
4
1
78
100
4
100
21
4
4
100
15
8
6
14
100
5
17
5
6
4
89
21
89
21
89
25
5
7
100
78
6
7
78
60
34
9
78
98
89
11
4
4
5
4
79
100
2
1
4
4
4
39
89
16
15
80
4
7
4
1
23
98
10
4
16
11
5
78
7
7
78
99
37
4
8
17
8
100
100
93
21
100
4
100
2
31
90
4
4
74
10
4
37
4
5
6
9
6
78
5
5
89
56
5
4
1
4
15
89
8
4
15
74
9
1
24
15
2
100
100
10
6
89
99
99
4
9
93
78
9
78
73
4
14
6
79
4
4
8
8
78
78
1
41
78
4
7
4
5
41
35
4
1
9
8
4
80
5
11
4
4
31
89
99
100
4
9
100
21
10
7
15
1
4
11
1
4
9
4
93
89
4
9
1
26
78
51
100
27
15
61
72
4
7
5
4
2
9
8
100
93
31
4
7
9
5
1
4
7
4
74
100
100
99
7
11
90
4
21
87
4
74
21
74
69
100
10
11
32
54
89
4
4
4
11
10
12
11
78
4
7
5
9
4
4
8
10
11
100
5
9
92
72
4
18
92
41
4
5
22
41
100
8
21
1
4
8
4
6
1
21
7
21
1
55
9
4
74
41
99
55
15
9
4
4
88
74
4
11
87
4
99
4
8
1
78
92
8
8
4
82
1
1
78
8
8
31
1
11
91
87
5
6
6
7
1
6
6
89
55
2
100
21
90
90
4
7
4
31
9
35
4
6
91
74
72
8
4
11
89
4
21
2
4
4
1
83
88
100
4
4
99
8
4
89
11
11
100
100
4
1
4
21
74
9
5
94
82
2
6
4
74
4
25
83
89
4
5
4
4
55
4
11
4
4
2
31
45
4
9
6
1
11
31
90
4
88
78
70
7
25
88
15
7
21
21
100
5
74
91
4
9
56
4
86
99
4
7
4
4
2
78
11
7
4
31
21
60
87
4
39
21
99
4
9
15
4
35
7
7
4
9
6
4
83
26
7
98
4
2
21
1
88
2
79
4
69
55
70
5
18
4
4
11
88
88
25
7
21
31
1
1
78
4
83
87
4
44
8
6
4
14
4
4
7
4
15
2
89
31
74
6
55
1
1
8
4
74
1
6
89
1
1
74
4
4
27
60
39
78
21
31
4
2
99
7
91
43
6
84
6
82
93
8
43
78
100
5
24
10
4
88
8
5
17
4
78
90
4
9
55
74
78
9
46
4
15
2
55
89
90
78
14
11
69
4
8
50
1
4
16
6
12
2
78
5
4
8
9
44
93
100
91
89
88
20
2
99
90
18
7
19
89
4
78
78
12
24
88
73
74
4
4
4
21
21
90
17
4
15
90
8
5
2
83
4
8
88
78
15
1
93
1
99
98
74
4
4
4
4
74
99
100
24
14
5
8
18
90
1
92
89
4
14
70
20
7
93
21
78
80
89
93
1
4
4
11
11
16
8
21
78
4
17
18
44
2
90
8
8
78
100
88
21
46
6
4
83
21
4
56
78
7
4
74
60
4
4
15
93
11
100
4
9
93
100
60
11
89
79
80
90
74
90
7
4
1
17
1
24
24
5
4
91
78
4
78
21
5
78
100
70
7
5
4
14
93
78
5
78
8
5
7
21
89
2
7
5
15
78
100
74
42
74
100
27
7
2
100
83
4
5
15
1
100
35
8
98
78
31
25
10
100
6
78
100
100
2
79
4
5
62
24
99
21
89
4
4
21
21
89
90
5
21
92
4
4
5
100
14
21
4
6
99
100
100
100
14
4
4
4
15
2
89
90
5
7
4
1
8
100
24
5
6
21
46
9
90
2
100
100
5
8
2
2
2
4
78
31
89
7
5
4
1
78
74
100
4
2
31
98
80
74
7
4
5
98
89
89
90
100
4
2
88
89
4
100
10
7
99
8
4
21
99
10
5
4
78
16
6
7
15
4
5
4
88
89
78
11
24
4
83
88
4
90
99
15
21
89
100
4
1
79
74
6
5
4
78
78
99
99
100
7
7
5
78
80
90
5
7
100
1
89
100
100
4
6
5
4
100
74
5
24
8
6
5
4
65
1
100
24
4
4
7
4
70
4
80
99
4
100
80
88
5
1
79
89
70
80
100
5
6
5
4
31
100
93
60
90
4
1
78
1
80
100
90
46
89
31
80
80
99
6
5
90
89
25
6
100
4
17
21
100
24
5
5
90
4
4
8
78
80
100
6
100
15
15
78
100
24
79
80
100
80
100
7
15
100
4
99
16
90
4
89
100
70
100
4
21
89
100
100
100
100
17
100
74
90
5
4
80
88
5
100
5
90
14
4
100
4
2
100
4
7
15
100
100
90
78
4
60
25
7
88
100
6
4
100
9
78
100
100
98
4
5
15
15
100
99
90
10
99
70
88
99
100
3
100
100
100
15
1
100
90
4
70
25
89
60
100
5
7
8
4
89
78
4
99
4
4
35
78
78
74
4
35
89
90
31
1
100
99
74
6
5
4
74
100
100
78
5
6
90
92
7
7
4
78
100
100
90
74
100
100
39
31
100
5
4
78
2
4
4
4
100
78
6
5
100
90
4
2
89
46
5
35
70
89
4
90
89
6
1
89
4
4
74
100
100
4
100
89
100
5
100
6
4
100
23
90
5
4
4
2
2
22
1
1
89
70
4
7
4
90
1
100
70
90
89
89
4
4
4
4
16
88
80
5
78
89
100
70
4
4
4
4
78
53
5
2
60
5
100
100
100
90
4
4
100
100
74
90
100
78
4
25
78
15
21
2
4
1
90
90
4
100
35
4
4
21
78
100
78
4
14
4
4
100
4
50
6
4
54
4
17
100
89
31
83
6
21
100
4
15
1
89
89
80
100
21
4
4
79
100
5
80
31
5
1
100
100
100
6
4
2
78
100
15
100
46
35
19
17
100
4
5
4
15
100
79
88
5
90
89
100
15
11
99
14
7
74
89
1
100
17
7
4
21
2
100
91
100
4
4
4
89
4
15
100
90
6
100
21
21
4
15
100
89
70
56
78
4
4
5
4
82
100
100
100
80
100
4
100
99
4
78
15
6
100
89
80
90
100
89
80
100
6
70
100
100
56
4
5
90
4
15
98
4
4
100
1
90
4
31
100
4
70
21
100
16
4
4
4
99
100
60
4
74
78
21
80
100
100
100
78
4
100
4
56
100
4
4
100
6
21
89
100
6
4
98
89
100
100
89
78
100
6
5
14
4
90
1
70
100
100
74
70
100
4
90
90
80
100
80
4
4
25
90
90
70
46
4
5
90
98
100
89
80
100
4
21
4
4
80
90
99
80
46
78
89
100
4
25
80
2
19
44
5
80
60
21
90
1
100
90
46
14
4
89
44
90
14
4
74
5
18
4
100
90
89
100
4
4
4
4
79
89
89
100
70
89
100
23
100
100
80
89
80
15
56
4
100
70
80
89
4
4
6
4
4
28
50
39
100
100
89
1
5
78
80
25
90
13
5
78
1
56
15
89
4
31
89
78
4
89
100
80
100
14
4
5
79
40
15
5
25
15
88
90
100
50
100
4
2
80
100
6
40
100
89
17
100
80
90
4
4
4
89
50
100
100
4
4
90
21
100
4
4
4
4
78
100
5
4
31
21
70
21
100
4
100
46
80
80
83
100
100
2
5
90
80
7
4
90
79
100
70
4
4
4
4
1
89
100
4
100
100
4
32
90
100
100
100
21
100
14
4
4
4
89
100
80
100
25
89
100
21
56
4
4
4
100
14
4
1
4
100
78
21
4
4
5
4
100
90
100
100
4
100
4
78
100
100
100
100
100
46
4
4
4
92
90
2
4
100
89
4
5
79
78
100
78
100
4
5
5
4
100
89
4
4
100
15
98
1
4
5
98
80
90
100
100
89
1
89
100
99
78
99
4
100
60
100
90
4
100
90
4
35
100
50
80
4
4
100
4
4
4
4
89
89
99
80
4
4
89
100
100
89
4
25
4
80
4
5
78
4
89
89
4
74
21
1
4
4
100
100
100
78
70
55
12
100
4
14
89
89
21
4
89
80
100
98
15
100
80
4
100
100
4
15
100
4
4
1
90
5
89
2
89
99
89
60
100
5
4
1
78
100
1
14
4
4
4
89
21
90
100
100
21
4
5
60
70
4
4
4
4
89
100
79
89
100
100
80
100
4
4
100
4
100
4
4
80
100
4
5
4
21
2
89
60
2
100
88
100
4
5
2
80
56
4
100
78
100
4
4
78
100
100
100
100
1
1
78
79
80
89
90
21
100
4
4
14
21
100
21
100
4
4
4
100
80
4
4
4
100
100
100
89
100
1
1
4
2
79
21
4
2
100
100
4
56
100
4
4
1
4
79
78
41
90
100
2
89
5
4
79
11
5
4
2
89
83
100
100
73
14
4
78
78
100
100
4
99
4
100
89
89
4
88
21
4
4
15
14
2
2
78
5
21
100
2
21
2
100
4
100
89
4
89
21
90
12
89
89
90
15
15
60
90
92
1
21
4
4
27
16
4
99
100
4
78
12
100
78
4
32
4
89
90
89
5
89
70
32
89
100
100
78
4
4
1
100
4
4
2
89
90
100
89
88
70
89
78
55
4
1
4
78
11
89
1
5
90
98
33
54
4
100
21
5
4
2
90
74
100
97
90
100
89
4
4
4
61
74
100
50
4
100
78
4
1
78
89
4
4
100
100
99
56
4
89
89
4
100
92
100
4
4
39
21
25
4
78
87
75
89
4
4
15
89
74
78
89
78
100
4
4
89
84
56
4
41
74
100
100
100
90
88
100
4
98
98
4
4
100
80
79
90
4
78
1
89
100
78
4
4
4
89
1
100
100
4
100
60
74
4
4
4
100
70
100
4
100
4
1
100
78
21
100
78
89
100
100
100
4
56
85
78
2
100
89
54
80
100
55
16
5
80
74
35
100
100
79
4
4
4
100
4
4
4
4
21
4
69
100
100
21
100
89
35
78
90
100
90
31
89
4
4
14
70
74
78
2
60
78
98
99
78
4
78
99
80
78
21
4
4
4
4
4
89
100
90
100
56
100
100
100
14
89
4
4
14
4
100
78
100
100
89
100
1
21
25
45
4
100
1
80
1
89
4
4
100
79
89
4
90
79
78
21
100
14
100
2
31
14
4
100
90
100
1
100
4
4
78
21
4
89
100
78
5
100
100
4
4
100
100
4
25
90
74
100
100
31
90
100
14
4
4
89
40
1
100
89
100
90
100
5
21
100
21
4
4
21
89
98
80
1
60
4
21
25
4
78
100
100
4
4
90
60
80
14
4
78
80
21
70
100
25
100
90
78
90
100
89
90
80
100
89
4
4
78
100
78
100
15
100
4
25
90
100
90
4
100
63
100
100
1
4
78
78
89
35
4
100
21
100
98
4
4
100
4
60
90
56
5
93
80
100
14
46
90
100
14
26
4
90
89
78
50
100
1
79
89
78
4
80
99
89
14
14
98
100
90
4
78
78
78
78
80
25
14
4
78
80
100
60
100
100
78
89
100
78
4
4
44
1
60
100
46
100
100
100
4
4
4
100
89
14
79
100
100
100
46
15
79
99
78
90
90
100
79
100
25
4
25
2
98
4
80
89
4
4
80
82
70
2
14
100
99
92
89
100
100
56
4
100
60
78
78
90
14
74
100
100
21
14
99
100
89
90
100
4
100
46
89
100
90
78
14
4
70
89
21
78
100
90
60
78
56
14
25
4
100
90
78
74
1
70
100
78
46
80
100
14
14
4
70
90
78
90
100
78
4
89
80
89
89
88
2
1
80
100
99
100
100
21
35
5
80
100
100
39
89
83
3
3
98
100
2
4
100
80
70
78
100
56
4
74
100
100
14
90
25
5
60
100
100
80
21
100
78
78
89
74
78
89
100
78
89
4
100
90
4
4
4
100
80
100
100
1
4
98
70
60
21
23
98
4
100
70
25
78
89
100
4
4
90
89
1
5
93
100
4
21
78
56
100
89
89
100
100
78
90
89
56
78
80
2
90
100
100
100
78
100
4
80
21
2
79
21
4
100
90
100
25
100
89
100
89
21
80
1
79
21
46
46
1
80
89
56
16
4
100
89
1
100
4
90
100
1
90
78
80
100
4
78
90
100
100
100
100
4
100
80
80
90
89
90
100
89
90
25
80
21
79
4
78
39
60
70
80
90
100
90
80
99
100
21
80
100
56
4
25
4
100
4
4
100
2
55
78
23
89
100
100
100
100
89
89
31
50
100
100
100
79
90
12
89
92
80
90
21
74
90
78
5
100
90
98
90
100
70
80
4
100
100
30
90
98
90
100
89
83
22
4
80
98
100
80
70
1
100
22
4
100
78
100
80
100
80
21
89
100
4
100
100
99
25
100
89
100
60
70
54
100
55
55
83
100
99
89
100
82
89
3
60
11
4
60
90
100
31
31
90
15
80
89
56
4
60
80
21
99
90
80
90
100
100
4
60
60
79
100
100
90
100
100
88
98
100
70
89
80
90
100
100
89
98
100
100
100
60
100
89
97
25
70
2
21
98
67
4
90
21
75
4
100
99
100
39
99
46
100
80
70
70
100
21
100
46
90
100
100
100
100
100
21
100
56
100
90
100
100
4
100
80
100
100
100
46
83
90
100
90
100
100
100
100
89
90
56
13
100
100
83
100
99
100
100
100
70
98
90
78
89
96
21
90
100
80
80
100
56
100
100
97
92
21
21
100
56
70
100
100
100
80
100
90
74
89
90
100
100
78
100
98
100
90
90
100
1
100
100
46
56
99
100
80
100
100
100
99
1
100
78
21
78
33
61
41
80
78
59
40
1
89
39
74
92
72
91
81
91
81
81
73
61
71
61
89
2
78
62
91
31
91
91
81
92
61
71
2
71
61
82
93
81
71
88
21
31
59
68
92
31
91
72
88
92
71
32
78
1
89
93
91
91
81
89
78
82
81
92
1
74
91
61
61
71
61
1
39
82
81
61
61
81
11
21
21
21
81
2
91
68
78
78
2
78
83
91
82
21
1
1
83
92
1
61
61
1
72
71
31
91
92
92
88
1
2
91
2
1
81
1
92
71
88
93
81
72
21
80
1
79
99
61
71
21
31
61
74
91
71
61
11
83
91
11
91
81
61
91
100
82
83
91
72
1
93
21
93
2
11
32
91
72
81
88
91
72
2
78
91
91
92
21
89
79
71
61
71
78
2
30
91
91
93
80
81
61
71
31
91
70
78
79
81
91
91
83
94
93
74
91
91
21
71
73
81
81
1
1
83
39
83
91
88
76
21
21
93
2
81
91
93
2
88
39
91
61
91
61
1
81
91
21
22
2
11
61
78
96
88
91
74
92
72
78
22
92
92
72
1
32
61
61
91
94
39
81
11
91
91
92
91
93
61
91
56
2
92
81
91
91
74
96
2
72
91
1
71
74
1
1
80
92
71
21
78
94
1
93
61
94
93
21
61
88
11
81
68
72
92
12
93
88
11
72
11
12
79
2
79
92
78
61
91
21
92
71
72
79
72
61
31
91
71
92
51
2
11
92
93
61
1
11
68
91
81
92
11
91
91
78
31
82
61
91
32
61
22
2
2
81
81
68
1
90
1
78
1
1
85
67
92
78
69
89
40
32
1
51
91
11
61
61
71
11
81
1
78
93
71
61
61
92
2
91
1
2
93
1
61
81
61
89
89
70
79
92
1
2
78
2
21
1
91
93
1
78
50
70
1
1
32
1
71
61
91
60
11
1
1
1
1
1
1
93
2
81
72
61
11
71
90
89
100
81
71
61
71
31
1
74
2
92
2
2
11
39
88
1
89
21
81
81
81
89
11
32
61
91
93
1
11
21
93
2
31
61
91
83
11
1
71
78
1
22
32
72
93
71
100
2
11
92
1
1
12
72
61
61
90
93
1
61
91
11
93
92
1
31
1
91
91
82
1
71
1
2
1
32
92
72
71
82
39
93
32
91
31
89
31
91
81
61
2
21
1
31
39
31
92
71
1
1
1
92
21
2
61
21
11
61
61
91
21
92
82
1
2
11
2
93
32
91
31
1
2
32
81
89
92
91
89
78
61
91
2
92
61
1
1
81
93
2
82
1
11
91
61
74
71
79
31
21
1
78
1
81
71
2
91
93
32
61
2
93
1
61
1
78
21
89
2
32
2
89
2
21
91
79
2
2
21
93
79
72
21
1
61
78
1
1
91
1
71
61
61
61
1
31
1
91
93
1
2
11
93
93
39
1
21
79
21
1
72
61
21
2
1
11
81
71
2
1
1
31
93
78
32
31
92
11
21
81
61
80
11
22
21
32
93
21
93
11
61
61
61
2
32
1
32
1
11
93
61
1
2
91
21
78
1
1
92
11
81
91
2
2
1
71
91
21
2
11
11
1
2
2
32
61
1
1
1
61
93
93
93
81
72
2
78
81
71
91
78
39
2
61
1
11
32
2
2
93
1
2
81
2
78
21
11
72
71
21
21
93
1
21
93
61
12
1
2
11
91
90
21
83
11
71
81
21
1
11
91
81
11
91
72
78
79
71
1
2
11
61
32
1
63
2
92
21
2
2
78
78
48
100
1
81
81
78
79
21
1
92
92
61
21
50
100
91
71
78
39
11
81
61
61
91
72
11
91
91
91
53
39
71
61
21
93
31
11
31
93
61
100
2
11
2
81
2
98
74
21
31
83
72
12
31
11
31
32
68
89
21
21
21
11
11
61
91
100
1
38
92
89
11
62
2
61
11
61
39
72
31
92
91
70
89
67
74
81
62
1
12
81
31
11
78
78
31
93
11
100
61
91
1
31
31
2
1
78
72
79
11
11
31
1
21
78
91
93
81
1
2
93
1
81
61
82
93
32
71
32
72
61
12
89
1
32
61
99
92
1
61
21
78
39
83
11
79
21
93
91
21
91
2
67
11
92
91
74
11
93
32
89
78
72
91
72
61
78
92
72
1
12
2
39
1
93
81
99
89
72
11
61
21
73
78
2
61
31
1
61
31
21
61
78
79
72
21
92
1
92
100
89
89
40
1
1
61
31
2
21
61
1
79
2
92
81
90
80
2
11
81
90
61
82
91
94
1
93
61
2
32
32
100
78
31
71
72
89
1
61
21
82
11
32
72
82
81
89
100
73
78
21
80
1
1
93
99
1
32
100
92
1
2
78
89
74
32
91
91
70
72
2
96
39
2
72
62
81
72
61
2
89
92
100
99
50
21
74
82
2
93
61
39
93
61
21
2
2
1
91
61
91
21
92
88
88
93
93
92
91
93
82
93
91
89
21
31
93
1
82
61
11
92
11
72
61
90
21
1
81
60
61
99
74
74
1
92
31
40
91
60
92
71
99
1
93
11
39
78
93
39
21
78
91
91
61
82
92
92
99
11
93
61
92
80
88
100
93
91
61
89
84
93
61
78
89
91
60
89
1
1
92
1
81
61
1
11
71
93
74
31
82
70
21
2
91
89
11
91
100
11
61
2
93
1
92
93
11
79
93
91
2
81
82
1
2
61
79
11
61
80
78
78
78
11
92
11
2
61
71
79
31
2
92
72
100
89
2
91
1
93
81
82
74
21
89
2
92
1
40
62
81
50
61
1
72
99
92
91
79
91
92
81
61
2
93
11
61
61
63
93
1
1
81
2
1
93
1
93
93
61
68
1
11
91
89
1
21
11
70
2
78
91
39
93
1
21
2
93
92
69
1
61
61
2
1
1
31
92
91
81
92
92
78
32
60
2
78
1
93
1
91
100
1
81
93
61
78
92
11
91
71
11
2
11
93
61
89
91
11
31
93
91
11
61
61
68
83
11
72
61
21
21
21
1
11
60
91
32
72
32
1
98
41
11
39
69
21
31
11
81
89
100
32
1
93
61
11
88
11
93
70
80
1
89
1
2
91
1
99
2
62
11
81
61
90
89
92
93
11
12
81
71
81
1
1
71
1
21
62
11
61
78
89
74
1
2
2
61
91
39
1
1
93
12
99
93
92
71
2
93
100
100
100
32
93
100
74
1
83
93
61
79
2
90
55
83
91
78
91
92
31
32
81
71
2
72
2
32
11
11
11
1
91
98
1
1
92
81
91
89
89
2
94
1
61
79
31
1
61
11
93
72
1
2
21
74
91
99
2
92
100
11
91
2
1
61
2
91
1
93
1
61
2
11
93
1
61
100
100
21
94
2
1
2
82
12
11
71
61
61
11
81
12
94
21
91
61
88
31
93
1
1
11
11
90
100
21
72
82
78
91
21
93
1
93
91
78
89
92
79
100
85
22
11
93
100
84
92
11
89
31
21
93
93
31
11
93
1
61
61
21
78
79
11
91
71
83
61
90
21
96
30
11
82
1
96
11
71
11
91
21
93
74
11
93
61
89
99
50
92
11
1
81
92
31
78
99
89
11
91
72
80
89
96
93
83
92
61
21
94
93
93
61
61
99
83
11
93
72
1
1
1
1
1
72
80
74
89
94
31
92
92
91
32
41
91
91
92
88
62
61
84
72
1
21
91
32
93
1
21
1
21
93
30
11
1
1
61
21
94
61
1
11
39
1
93
82
93
11
12
93
11
72
50
83
11
11
11
61
61
82
11
21
1
2
32
52
1
91
89
93
83
81
79
2
88
72
82
93
61
92
11
11
2
2
11
93
81
1
82
61
30
11
1
2
81
61
82
11
91
1
2
1
92
2
79
2
91
31
11
93
1
93
11
1
21
12
31
71
61
1
11
32
31
1
91
92
89
92
72
1
73
11
91
93
12
93
93
11
21
92
21
62
11
50
81
93
21
91
31
72
71
32
91
92
21
61
1
1
2
92
82
61
89
12
92
12
93
2
93
92
93
39
1
92
1
91
1
1
11
72
72
72
32
2
91
92
61
78
78
93
89
39
31
1
93
91
74
93
93
70
11
62
44
2
81
11
72
92
11
11
11
93
2
39
31
11
54
2
11
93
11
2
93
50
95
92
1
11
11
72
100
91
31
61
61
21
11
84
91
21
92
81
32
1
2
93
31
92
81
90
83
1
1
11
1
1
1
21
1
21
100
11
11
1
92
72
21
1
21
32
11
91
32
21
81
1
2
92
83
93
11
91
1
72
81
83
39
1
93
12
72
62
78
1
69
93
1
63
11
21
31
12
71
2
11
62
93
31
22
93
92
11
62
2
21
1
31
22
81
1
83
90
1
82
92
1
91
21
2
11
93
93
1
79
1
91
21
32
93
1
51
2
89
2
1
2
21
82
62
1
2
83
71
80
93
92
71
2
2
11
91
72
81
2
11
1
39
93
2
93
2
2
84
61
31
91
2
1
91
1
11
93
21
30
21
39
62
83
21
1
92
84
32
92
71
1
21
83
1
93
11
11
1
2
11
1
21
11
83
81
91
1
11
11
1
81
81
91
31
32
2
1
31
22
72
1
91
1
93
92
32
1
2
2
92
82
93
94
31
85
21
78
1
2
1
92
61
11
1
2
91
2
1
91
11
2
11
81
39
1
1
11
11
1
1
82
91
2
93
32
92
92
72
78
1
2
21
1
93
21
81
21
84
91
93
93
62
85
84
32
78
74
2
72
83
89
72
61
93
21
91
2
1
72
11
81
1
1
11
93
1
92
2
93
93
81
61
31
92
11
91
78
2
92
12
32
32
88
1
21
93
93
92
11
91
31
71
61
1
99
21
92
95
82
78
63
11
2
11
62
92
11
81
1
1
93
2
92
99
1
1
21
89
88
62
91
1
81
91
1
91
1
81
92
93
21
70
78
21
31
93
32
95
11
78
11
21
1
22
61
91
89
1
31
100
74
82
92
1
11
61
81
1
1
11
71
92
72
96
82
78
61
1
1
93
1
1
1
1
1
2
82
1
78
79
1
39
63
31
21
12
79
78
1
82
93
91
83
93
93
93
95
91
2
11
1
72
91
89
93
1
91
81
21
1
2
99
39
61
62
2
92
71
78
88
1
1
83
1
21
11
74
21
2
62
93
2
84
2
89
1
91
78
39
21
21
11
91
32
74
21
83
78
92
94
61
21
11
1
91
61
62
78
1
92
88
78
78
91
32
78
94
88
2
11
78
1
61
2
100
88
11
88
11
11
61
89
74
94
83
89
80
91
72
1
2
62
11
21
12
1
1
1
92
88
1
21
93
78
2
2
31
74
92
21
91
72
21
91
88
78
11
92
78
11
68
78
2
91
91
72
61
90
100
21
61
90
31
31
1
1
31
2
11
92
61
78
99
1
89
31
21
12
11
2
83
82
2
11
91
1
2
21
93
21
88
93
74
72
2
1
92
61
88
1
11
62
2
88
99
78
30
72
61
1
92
21
83
70
88
31
78
93
91
99
21
11
93
89
11
11
93
1
88
2
88
82
61
61
93
92
11
11
92
31
1
91
2
1
32
1
82
91
92
79
11
11
81
61
99
92
21
79
1
1
56
78
1
2
93
2
100
2
93
62
78
11
1
91
73
91
82
92
1
1
23
82
61
21
2
93
83
1
1
2
92
93
74
78
93
1
1
2
1
1
2
21
11
2
99
21
92
93
1
61
22
74
39
61
39
21
1
2
1
91
11
2
1
1
32
81
12
21
83
39
91
21
11
71
74
31
21
1
1
1
21
31
1
11
61
81
11
89
11
81
61
31
2
2
11
11
11
93
61
83
60
1
2
1
1
1
88
21
31
79
1
74
1
93
94
1
32
40
12
2
11
92
1
2
1
1
1
72
62
83
2
2
78
11
32
70
89
2
51
21
11
1
1
61
99
2
1
61
94
92
1
1
1
21
11
22
89
1
31
12
1
79
11
1
2
1
32
91
39
31
1
92
74
1
21
89
2
93
1
74
1
61
61
81
11
1
88
12
50
11
95
93
74
1
79
88
1
93
1
2
81
21
11
2
12
31
89
11
88
39
88
21
98
91
11
12
61
96
89
32
61
1
79
11
39
12
11
81
61
61
2
1
1
2
52
80
1
1
1
1
93
88
81
2
74
1
1
1
2
2
1
11
32
2
2
99
21
39
89
88
1
11
11
2
81
93
89
1
1
92
1
1
32
11
72
93
21
11
11
87
87
1
61
81
2
11
74
39
79
99
1
1
1
2
21
2
12
61
2
1
93
93
1
11
1
61
61
31
50
2
2
2
21
2
1
39
78
1
31
1
31
2
93
11
1
21
2
11
93
11
1
21
92
86
93
11
61
92
11
93
31
2
1
1
1
2
11
93
71
11
22
71
1
1
11
2
2
2
62
84
2
61
59
92
83
1
2
11
93
2
1
1
21
22
1
1
92
31
2
98
1
32
92
11
1
1
81
31
12
92
92
97
1
1
1
21
1
62
61
12
31
1
1
1
2
1
22
71
74
32
1
2
78
61
93
93
12
11
96
31
2
2
21
1
99
78
1
22
21
22
11
93
72
91
1
45
31
1
61
1
30
22
11
1
89
21
11
92
11
2
2
21
21
74
1
12
79
92
61
2
2
88
11
61
71
97
1
11
12
56
11
11
70
2
94
12
89
78
82
1
93
22
92
93
30
39
2
2
12
2
1
93
2
56
32
31
61
21
78
21
31
91
100
22
61
81
92
2
21
21
91
1
1
1
39
21
72
1
31
31
2
11
100
1
2
93
93
74
1
21
91
82
95
78
11
61
1
11
11
56
38
2
93
32
81
1
94
83
78
2
11
83
1
21
2
31
93
94
1
1
22
31
31
1
2
31
2
71
11
91
96
31
2
1
78
82
71
92
1
72
79
61
83
1
88
74
1
93
11
83
31
93
73
74
12
2
100
93
1
1
1
39
71
94
1
62
2
1
91
91
21
2
92
1
21
31
1
2
21
2
2
11
32
91
39
83
2
1
21
2
88
1
1
11
62
92
1
21
64
83
91
62
78
11
91
93
32
1
2
82
1
91
91
80
1
1
1
61
61
11
1
92
61
71
1
31
2
21
1
1
2
1
92
89
93
1
2
79
62
93
92
2
40
83
61
88
21
11
2
2
1
82
61
31
22
83
83
11
2
78
1
11
100
61
68
31
92
1
1
1
91
11
1
100
1
1
12
71
88
11
1
21
1
21
92
11
1
