"CD14","CD209","HLADRDQDP","CD4","MPO","CD3","SMA","CD11c","CD68","CD8","CD45","CD21","CD20","CD163","CD206","CD31"
0.0137645255635833,0.00675613395500645,0.201106013824669,0.0367045722450614,0.000913118183133976,0.0348613944125885,0.00359320265962063,0.0101208599943096,0.00171215692079768,0.0189052884680734,0.289813267926434,0.1294760104952,0.331244042737129,0.000476448044166653,0.000414928004309068,0.0040509400390143
0.00381755660668458,0.00633547005132141,0.182263595671675,0.240479223437088,0.000534150815554402,0.263131427535447,0.0100004124060988,0.0100320937324336,0.00209072764638539,0.0332262850559879,0.355124803773553,0.00592826144215573,0.050989448073584,0.000709456128308852,0.00131626010310799,0.00614462599143662
0.0102249286762623,0.0159440638925472,0.054216402224472,0.0640272602630974,0.000503492080215851,0.117184020679066,0.0180290000316806,0.0104883779979603,0.00804810100984516,0.189093187128211,0.255059249306869,0.00542956242100771,0.0554662712439465,0.0426742353874536,0.00546839525495212,0.276391897059167
0.00712255277916156,0.0103051264765696,0.553184670846061,0.130421642885479,0.00148518005533358,0.09854684108071,0.0258154340873006,0.015693560723457,0.00379464991318685,0.0261681731752525,0.200356226620088,0.00410958970864198,0.0205230184052563,0.000935806755077956,0.00467279322022993,0.00422596623252
0.0126537601058377,0.00874681096572615,0.0899222197387999,0.0725128064308139,0.000536406257941607,0.152494884318152,0.0060161799526662,0.0241490049723322,0.048857858360873,0.25277250806157,0.342124738322682,0.0210943875965255,0.0972200950855349,0.0016586606915023,0.000722139200199538,0.014667138259418
0.0324722712019793,0.0107847873621494,0.191319302254732,0.096728508525943,0.000971186428661415,0.136275771143661,0.0102876568501477,0.0352634923144758,0.0266633498639684,0.158861839769568,0.304831422590592,0.0235685529331393,0.0991488551287989,0.00196680420845101,0.00210145256738749,0.012492059207415
0.0045382955645352,0.00562633793377683,0.109399944809414,0.217574102641675,0.000413789768221655,0.246151392561924,0.00519570267687572,0.00878748179443819,0.00162523731290174,0.031368128559119,0.374331767117153,0.0286566995793304,0.124181472868322,0.000609378747507963,0.000380813374963913,0.0061028325644107
0.012536741582164,0.104853959902232,0.0958654647429679,0.0538802455625056,0.00151687813569262,0.115442545144567,0.0142484419708025,0.0197997177204376,0.00429417549693002,0.215939210846023,0.315679745292509,0.0290171504112104,0.120318143151093,0.00354756994787313,0.0104140527352371,0.0128446904426817
0.0381509977086241,0.00624931020793457,0.168310083591133,0.0240531233736034,0.00108651625663564,0.0198862076154851,0.003811336844661,0.0266668660074448,0.00313027699088337,0.0221945658161674,0.24700284073221,0.289006028453863,0.252363006005863,0.00049219788538097,0.00100390779272932,0.00352576093034826
0.00699684860282737,0.0103008867016903,0.501051401217204,0.130437714789937,0.00146160281520471,0.103990482111395,0.0500061512512735,0.0149840043424546,0.00357906274185293,0.026195791390224,0.208408531939774,0.00757650433193002,0.033087640438274,0.000930664987961753,0.00426470201265298,0.00458125940365493
0.0100653082412127,0.0069104969062997,0.206940412642146,0.0372481101211176,0.000889840589685628,0.0352134936722676,0.00358131562736673,0.00982585403870949,0.00162868918043696,0.0184802579217709,0.295567027028623,0.104240454157076,0.344674270596856,0.000479817183651488,0.000324768578611475,0.00417472462314907
0.00390433670452373,0.00778175016491588,0.06941429148114,0.0719846206087303,0.000313687531580523,0.180157965242905,0.00596994484966625,0.012789974540762,0.00183553510082557,0.324473781191108,0.377663229315548,0.008383061766295,0.067351112300133,0.00113086138887225,0.000373906469501549,0.0149239315866705
0.0182194754969322,0.0304715726270069,0.188461226812011,0.0955356966729688,0.00063051517040659,0.127827322494736,0.0277875340310494,0.0136137590632714,0.0145601775313925,0.165729519034452,0.258403144382228,0.0055282853201699,0.0470379106627882,0.111564769881727,0.0146323080488335,0.0659757170794395
0.0060920319937539,0.00906736000312782,0.437528900683251,0.164738361704887,0.00118864252609694,0.149865459453637,0.0208842003691275,0.0139282759528618,0.00326335510344375,0.0283689415329899,0.248614145044569,0.00467666419993093,0.0300226630014684,0.000865229055890851,0.00362620285715821,0.00482421768532183
0.0297702227012027,0.308896949101547,0.106646939896777,0.0622270221681131,0.00392906981845917,0.0433447296051599,0.0551927087438189,0.0534203355621602,0.0106520380759831,0.0280693544688914,0.203224323600024,0.03779726667159,0.129643053813445,0.00880450064184465,0.0315874969023527,0.0108121313183009
0.00931944030803528,0.00709760281079222,0.210111072973776,0.0409608731391389,0.000874739282760484,0.0381142069131355,0.00472660864935733,0.00972699654020142,0.00169822895654503,0.018979607983375,0.333394071531252,0.0927415407027953,0.307495732178032,0.000482643923457438,0.000516609994246608,0.00459700273878997
0.0250338637131344,0.0064639196973782,0.14064805208845,0.0448559961069843,0.000828250129235259,0.0756363718177261,0.00432758862328664,0.0120212608887698,0.00206669447128455,0.109109052456192,0.293305698095033,0.190749802878601,0.203453345492231,0.000653287300149898,0.000747364332360504,0.00673014005903815
0.0405039613771667,0.40817208015052,0.087353605923979,0.0481852409583479,0.00496790301834394,0.0263230436219541,0.0425487518769255,0.0197065625382333,0.0109616878500651,0.0274782417070925,0.172345454453033,0.0313616423319627,0.105517532690665,0.0116267228861055,0.0419848302930967,0.0367531412263647
