"CD14","CD209","HLADRDQDP","CD4","MPO","CD3","SMA","CD11c","CD68","CD8","CD45","CD21","CD20","CD163","CD206","CD31"
0.00291270360080654,0.00524864411832894,0.0807115719174338,0.270611159265367,0.000273774820732252,0.308191951058882,0.00567052239731952,0.00848207819318195,0.00162422205774433,0.0351586787465742,0.397497867143191,0.00642618352705243,0.0593306500069882,0.00064748508981869,0.000397297138596984,0.00666992313536999
0.00291270360080654,0.00524864411832894,0.0807115719174338,0.270611159265367,0.000273774820732252,0.308191951058882,0.00567052239731954,0.00848207819318195,0.00162422205774433,0.0351586787465742,0.397497867143191,0.00642618352705241,0.059330650006988,0.000647485089818692,0.000397297138596984,0.00666992313536999
0.00291270360080654,0.00524864411832894,0.0807115719174336,0.270611159265367,0.000273774820732252,0.308191951058882,0.00567052239731954,0.00848207819318195,0.00162422205774433,0.0351586787465744,0.397497867143191,0.00642618352705241,0.059330650006988,0.000647485089818692,0.000397297138596984,0.00666992313537001
0.00291270360080654,0.00524864411832894,0.0807115719174338,0.270611159265367,0.000273774820732252,0.308191951058882,0.00567052239731954,0.00848207819318195,0.00162422205774433,0.0351586787465742,0.397497867143191,0.00642618352705241,0.059330650006988,0.000647485089818692,0.000397297138596984,0.00666992313536999
0.00291270360080654,0.00524864411832894,0.0807115719174338,0.270611159265367,0.000273774820732252,0.308191951058882,0.00567052239731954,0.00848207819318195,0.00162422205774433,0.0351586787465744,0.397497867143191,0.00642618352705243,0.0593306500069882,0.000647485089818692,0.000397297138596984,0.00666992313537001
0.00291270360080654,0.00524864411832894,0.0807115719174338,0.270611159265367,0.000273774820732252,0.308191951058882,0.00567052239731954,0.00848207819318195,0.00162422205774433,0.0351586787465744,0.397497867143191,0.00642618352705243,0.0593306500069882,0.000647485089818692,0.000397297138596984,0.00666992313537001
0.00302600461632058,0.00527496873963517,0.0827111030757026,0.266914565956948,0.000283533626196144,0.303867828869794,0.00563742826440503,0.00850336430860084,0.00162429281931483,0.0348944837977936,0.395883229080864,0.00797561296588101,0.0638506428779279,0.000644829142091545,0.000396148248099987,0.00663039787994812
0.00867891884939685,0.0649268885128699,0.0897909841200208,0.140757442784286,0.00101857667045299,0.192706687420814,0.010809958748424,0.0152630100376451,0.00322391714039893,0.143472825351083,0.348476769892713,0.0199614977039253,0.0958711347413628,0.00238506276387944,0.00639880804021977,0.010369517575135
0.0381509977086241,0.00624931020793457,0.168310083591133,0.0240531233736034,0.00108651625663564,0.0198862076154851,0.003811336844661,0.0266668660074448,0.00313027699088337,0.0221945658161674,0.24700284073221,0.289006028453863,0.252363006005863,0.00049219788538097,0.00100390779272932,0.00352576093034826
0.00699684860282737,0.0103008867016903,0.501051401217204,0.130437714789937,0.00146160281520471,0.103990482111395,0.0500061512512735,0.0149840043424546,0.00357906274185293,0.026195791390224,0.208408531939774,0.00757650433193002,0.033087640438274,0.000930664987961753,0.00426470201265298,0.00458125940365493
0.00291270360080654,0.00524864411832894,0.0807115719174338,0.270611159265367,0.000273774820732252,0.308191951058882,0.00567052239731952,0.00848207819318195,0.00162422205774433,0.0351586787465742,0.397497867143191,0.00642618352705243,0.0593306500069882,0.00064748508981869,0.000397297138596982,0.00666992313536999
0.00291270360080654,0.00524864411832894,0.0807115719174336,0.270611159265367,0.000273774820732252,0.308191951058882,0.00567052239731954,0.00848207819318195,0.00162422205774433,0.0351586787465744,0.397497867143191,0.00642618352705243,0.0593306500069882,0.000647485089818692,0.000397297138596982,0.00666992313537001
